Date,Price,Open,High,Low,Vol.,Change %,Ticker,Unnamed: 7,Unnamed: 8
2016-07-01,0.74,0.74,0.75,0.71,11.27M,1.37%,AIICO,,
2016-06-30,0.73,0.71,0.73,0.68,36.21M,2.82%,AIICO,,
2016-06-29,0.71,0.74,0.74,0.71,5.09M,0.00%,AIICO,,
2016-06-28,0.71,0.74,0.74,0.71,4.28M,-4.05%,AIICO,,
2016-06-27,0.74,0.79,0.79,0.74,3.40M,-3.90%,AIICO,,
2016-06-24,0.77,0.8,0.8,0.77,1.09M,-3.75%,AIICO,,
2016-06-23,0.8,0.8,0.81,0.8,1.06M,0.00%,AIICO,,
2016-06-22,0.8,0.8,0.8,0.8,417.11K,0.00%,AIICO,,
2016-06-21,0.8,0.8,0.8,0.8,741.19K,0.00%,AIICO,,
2016-06-20,0.8,0.8,0.81,0.8,4.72M,0.00%,AIICO,,
2016-06-17,0.8,0.81,0.82,0.8,3.85M,-1.23%,AIICO,,
2016-06-16,0.81,0.8,0.82,0.8,2.39M,1.25%,AIICO,,
2016-06-15,0.8,0.8,0.8,0.8,629.67K,2.56%,AIICO,,
2016-06-14,0.78,0.77,0.78,0.77,136.14K,1.30%,AIICO,,
2016-06-13,0.77,0.77,0.77,0.77,191.74K,-1.28%,AIICO,,
2016-06-10,0.78,0.78,0.79,0.78,707.75K,-1.27%,AIICO,,
2016-06-09,0.79,0.77,0.79,0.76,1.08M,0.00%,AIICO,,
2016-06-08,0.79,0.79,0.8,0.79,581.65K,2.60%,AIICO,,
2016-06-07,0.77,0.77,0.77,0.77,99.08K,0.00%,AIICO,,
2016-06-06,0.77,0.75,0.77,0.75,425.89K,4.05%,AIICO,,
2016-06-03,0.74,0.76,0.76,0.74,488.40K,1.37%,AIICO,,
2016-06-02,0.73,0.78,0.78,0.73,763.98K,-2.67%,AIICO,,
2016-06-01,0.75,0.75,0.75,0.75,383.93K,-2.60%,AIICO,,
2016-05-31,0.77,0.77,0.77,0.77,351.66K,-4.94%,AIICO,,
2016-05-27,0.81,0.85,0.81,0.81,262.36K,0.00%,AIICO,,
2016-05-26,0.81,0.8,0.81,0.8,2.81M,3.85%,AIICO,,
2016-05-25,0.78,0.78,0.78,0.78,731.26K,4.00%,AIICO,,
2016-05-24,0.75,0.75,0.75,0.75,124.97K,0.00%,AIICO,,
2016-05-23,0.75,0.79,0.79,0.75,2.29M,-1.32%,AIICO,,
2016-05-20,0.76,0.77,0.77,0.76,1.51M,-1.30%,AIICO,,
2016-05-19,0.77,0.74,0.77,0.74,1.28M,0.00%,AIICO,,
2016-05-18,0.77,0.74,0.0,0.0,134.56K,0.00%,AIICO,,
2016-05-17,0.77,0.78,0.8,0.77,1.75M,-4.94%,AIICO,,
2016-05-16,0.81,0.81,0.81,0.81,1.40M,-4.71%,AIICO,,
2016-05-13,0.85,0.81,0.85,0.81,882.34K,2.41%,AIICO,,
2016-05-12,0.83,0.84,0.85,0.83,645.56K,0.00%,AIICO,,
2016-05-11,0.83,0.82,0.84,0.81,374.44K,3.75%,AIICO,,
2016-05-10,0.8,0.81,0.81,0.8,64.92K,-1.23%,AIICO,,
2016-05-09,0.81,0.81,0.81,0.81,320.31K,2.53%,AIICO,,
2016-05-06,0.79,0.79,0.79,0.79,218.85K,1.28%,AIICO,,
2016-05-05,0.78,0.72,0.78,0.72,804.84K,4.00%,AIICO,,
2016-05-04,0.75,0.76,0.76,0.75,529.71K,-2.60%,AIICO,,
2016-05-03,0.77,0.78,0.78,0.76,1.89M,0.00%,AIICO,,
2016-04-29,0.77,0.76,0.77,0.76,935.42K,2.67%,AIICO,,
2016-04-28,0.75,0.76,0.77,0.75,14.01K,-1.32%,AIICO,,
2016-04-27,0.76,0.76,0.76,0.76,691.38K,-1.30%,AIICO,,
2016-04-26,0.77,0.77,0.77,0.76,768.39K,1.32%,AIICO,,
2016-04-25,0.76,0.75,0.76,0.75,1.89M,-2.56%,AIICO,,
2016-04-22,0.78,0.75,0.78,0.74,2.52M,4.00%,AIICO,,
2016-04-21,0.75,0.74,0.75,0.74,4.31M,4.17%,AIICO,,
2016-04-20,0.72,0.7,0.72,0.69,4.69M,4.35%,AIICO,,
2016-04-19,0.69,0.69,0.69,0.69,549.32K,0.00%,AIICO,,
2016-04-18,0.69,0.73,0.73,0.69,3.23M,-4.17%,AIICO,,
2016-04-15,0.72,0.72,0.72,0.72,2.24M,2.86%,AIICO,,
2016-04-14,0.7,0.72,0.73,0.7,1.93M,-2.78%,AIICO,,
2016-04-13,0.72,0.72,0.72,0.72,2.30M,-4.00%,AIICO,,
2016-04-12,0.75,0.75,0.75,0.75,446.78K,-3.85%,AIICO,,
2016-04-11,0.78,0.75,0.78,0.74,123.14K,2.63%,AIICO,,
2016-04-08,0.76,0.76,0.76,0.76,1.14M,-5.00%,AIICO,,
2016-04-07,0.8,0.77,0.8,0.77,1.08M,0.00%,AIICO,,
2016-04-06,0.8,0.8,0.8,0.8,643.29K,0.00%,AIICO,,
2016-04-05,0.8,0.8,0.8,0.8,7.95K,0.00%,AIICO,,
2016-04-04,0.8,0.8,0.8,0.8,49.82K,-4.76%,AIICO,,
2016-04-01,0.84,0.84,0.84,0.84,136.39K,5.00%,AIICO,,
2016-03-31,0.8,0.81,0.81,0.8,283.27K,1.27%,AIICO,,
2016-03-30,0.79,0.76,0.79,0.76,1.07M,-1.25%,AIICO,,
2016-03-29,0.8,0.84,0.84,0.78,101.70K,0.00%,AIICO,,
2016-03-24,0.8,0.8,0.8,0.8,196.75K,-3.61%,AIICO,,
2016-03-23,0.83,0.83,0.83,0.83,175.26K,-2.35%,AIICO,,
2016-03-22,0.85,0.82,0.85,0.82,1.10M,4.94%,AIICO,,
2016-03-21,0.81,0.81,0.81,0.81,137.11K,3.85%,AIICO,,
2016-03-18,0.78,0.77,0.78,0.77,291.08K,1.30%,AIICO,,
2016-03-17,0.77,0.78,0.78,0.77,311.35K,-4.94%,AIICO,,
2016-03-16,0.81,0.81,0.81,0.81,357.52K,-2.41%,AIICO,,
2016-03-15,0.83,0.78,0.83,0.78,166.18K,2.47%,AIICO,,
2016-03-14,0.81,0.81,0.81,0.81,164.40K,0.00%,AIICO,,
2016-03-11,0.81,0.8,0.81,0.8,768.86K,0.00%,AIICO,,
2016-03-10,0.81,0.81,0.81,0.81,111.74K,0.00%,AIICO,,
2016-03-09,0.81,0.81,0.81,0.81,77.41K,1.25%,AIICO,,
2016-03-08,0.8,0.8,0.8,0.8,360.92K,2.56%,AIICO,,
2016-03-07,0.78,0.79,0.79,0.78,149.52K,-1.27%,AIICO,,
2016-03-04,0.79,0.79,0.79,0.79,348.32K,-3.66%,AIICO,,
2016-03-03,0.82,0.81,0.82,0.81,672.70K,1.23%,AIICO,,
2016-03-02,0.81,0.81,0.81,0.81,89.10K,3.85%,AIICO,,
2016-03-01,0.78,0.84,0.84,0.78,393.15K,-6.02%,AIICO,,
2016-02-29,0.83,0.77,0.83,0.77,40.76K,3.75%,AIICO,,
2016-02-26,0.8,0.8,0.8,0.8,321.50K,3.90%,AIICO,,
2016-02-25,0.77,0.8,0.81,0.77,2.92M,-4.94%,AIICO,,
2016-02-24,0.81,0.8,0.82,0.8,1.44M,3.85%,AIICO,,
2016-02-23,0.78,0.8,0.8,0.78,94.80K,-2.50%,AIICO,,
2016-02-22,0.8,0.8,0.82,0.79,200.11K,0.00%,AIICO,,
2016-02-19,0.8,0.8,0.8,0.8,257.67K,0.00%,AIICO,,
2016-02-18,0.8,0.85,0.85,0.8,1.14M,-4.76%,AIICO,,
2016-02-17,0.84,0.82,0.85,0.82,536.46K,-1.18%,AIICO,,
2016-02-16,0.85,0.85,0.85,0.85,133.46K,0.00%,AIICO,,
2016-02-15,0.85,0.85,0.85,0.85,80.14K,2.41%,AIICO,,
2016-02-12,0.83,0.81,0.83,0.81,1.79M,-2.35%,AIICO,,
2016-02-11,0.85,0.86,0.86,0.85,500.00K,-1.16%,AIICO,,
2016-02-10,0.86,0.86,0.86,0.86,168.32K,-3.37%,AIICO,,
2016-02-09,0.89,0.89,0.89,0.89,172.88K,4.71%,AIICO,,
2016-02-08,0.85,0.85,0.89,0.85,23.08K,0.00%,AIICO,,
2016-02-05,0.85,0.88,0.88,0.85,726.10K,-4.49%,AIICO,,
2016-02-04,0.89,0.89,0.89,0.89,600.22K,-1.11%,AIICO,,
2016-02-03,0.9,0.9,0.9,0.9,374.29K,0.00%,AIICO,,
2016-02-02,0.9,0.9,0.9,0.9,204.48K,0.00%,AIICO,,
2016-02-01,0.9,0.85,0.9,0.85,11.25K,4.65%,AIICO,,
2016-01-29,0.86,0.85,0.86,0.83,1.85M,-1.15%,AIICO,,
2016-01-28,0.87,0.82,0.87,0.82,52.09K,2.35%,AIICO,,
2016-01-27,0.85,0.81,0.85,0.81,772.42K,4.94%,AIICO,,
2016-01-26,0.81,0.81,0.81,0.81,449.60K,-1.22%,AIICO,,
2016-01-25,0.82,0.83,0.83,0.81,828.07K,-2.38%,AIICO,,
2016-01-22,0.84,0.84,0.85,0.84,163.81K,-1.18%,AIICO,,
2016-01-21,0.85,0.81,0.85,0.84,870.27K,4.94%,AIICO,,
2016-01-20,0.81,0.77,0.81,0.77,469.46K,3.85%,AIICO,,
2016-01-19,0.78,0.78,0.79,0.78,1.05M,-1.27%,AIICO,,
2016-01-18,0.79,0.79,0.79,0.78,470.00K,-3.66%,AIICO,,
2016-01-15,0.82,0.82,0.82,0.82,1.36M,-4.65%,AIICO,,
2016-01-14,0.86,0.9,0.9,0.86,650.00K,-4.44%,AIICO,,
2016-01-13,0.9,0.93,0.93,0.9,1.28M,-1.10%,AIICO,,
2016-01-12,0.91,0.91,0.91,0.9,10.03M,0.00%,AIICO,,
2016-01-11,0.91,0.92,0.92,0.91,944.56K,-1.09%,AIICO,,
2016-01-08,0.92,0.92,0.92,0.92,332.18K,0.00%,AIICO,,
2016-01-07,0.92,0.92,0.92,0.92,377.49K,0.00%,AIICO,,
2016-01-06,0.92,0.92,0.92,0.92,506.06K,-4.17%,AIICO,,
2016-01-05,0.96,0.91,0.96,0.91,959.49K,1.05%,AIICO,,
2016-01-04,0.95,0.94,0.95,0.94,415.04K,3.26%,AIICO,,
2015-12-31,0.92,0.92,0.95,0.92,95.56K,-1.08%,AIICO,,
2015-12-30,0.93,0.91,0.93,0.91,30.00K,2.20%,AIICO,,
2015-12-29,0.91,0.91,0.91,0.91,83.65M,0.00%,AIICO,,
2015-12-23,0.91,0.91,0.91,0.91,66.12K,0.00%,AIICO,,
2015-12-22,0.91,0.91,0.91,0.91,368.50K,0.00%,AIICO,,
2015-12-21,0.91,0.93,0.93,0.91,480.90K,0.00%,AIICO,,
2015-12-18,0.91,0.91,0.91,0.91,730.59K,0.00%,AIICO,,
2015-12-17,0.91,0.91,0.91,0.91,1.19M,0.00%,AIICO,,
2015-12-16,0.91,0.91,0.91,0.91,1.09M,1.11%,AIICO,,
2015-12-15,0.9,0.91,0.91,0.9,474.92K,-1.10%,AIICO,,
2015-12-14,0.91,0.87,0.92,0.87,150.09K,0.00%,AIICO,,
2015-12-11,0.91,0.91,0.91,0.91,323.47K,0.00%,AIICO,,
2015-12-10,0.91,0.91,0.91,0.91,175.91K,0.00%,AIICO,,
2015-12-09,0.91,0.91,0.91,0.91,170.00K,0.00%,AIICO,,
2015-12-08,0.91,0.91,0.91,0.91,550.50K,-4.21%,AIICO,,
2015-12-07,0.95,0.95,0.95,0.95,69.66K,3.26%,AIICO,,
2015-12-04,0.92,0.9,0.94,0.9,2.97M,2.22%,AIICO,,
2015-12-03,0.9,0.9,0.9,0.9,151.23K,0.00%,AIICO,,
2015-12-02,0.9,0.9,0.9,0.9,877.89K,-3.23%,AIICO,,
2015-12-01,0.93,0.93,0.93,0.93,173.28K,3.33%,AIICO,,
2015-11-30,0.9,0.91,0.91,0.9,842.47K,-2.17%,AIICO,,
2015-11-27,0.92,0.91,0.92,0.91,354.42K,1.10%,AIICO,,
2015-11-26,0.91,0.91,0.91,0.91,122.71K,1.11%,AIICO,,
2015-11-25,0.9,0.9,0.9,0.9,265.86K,0.00%,AIICO,,
2015-11-24,0.9,0.9,0.9,0.9,107.86K,0.00%,AIICO,,
2015-11-23,0.9,0.91,0.91,0.9,651.85K,-1.10%,AIICO,,
2015-11-20,0.91,0.92,0.92,0.91,443.45K,0.00%,AIICO,,
2015-11-19,0.91,0.9,0.91,0.9,2.50M,-1.09%,AIICO,,
2015-11-18,0.92,0.92,0.92,0.92,139.58K,1.10%,AIICO,,
2015-11-17,0.91,0.91,0.91,0.91,283.64K,1.11%,AIICO,,
2015-11-16,0.9,0.91,0.92,0.9,3.20M,-1.10%,AIICO,,
2015-11-13,0.91,0.92,0.92,0.91,334.98K,1.11%,AIICO,,
2015-11-12,0.9,0.9,0.9,0.9,374.95K,-1.10%,AIICO,,
2015-11-11,0.91,0.91,0.91,0.91,2.87M,0.00%,AIICO,,
2015-11-10,0.91,0.91,0.91,0.91,983.97K,-1.09%,AIICO,,
2015-11-09,0.92,0.94,0.94,0.91,308.40K,0.00%,AIICO,,
2015-11-06,0.92,0.91,0.94,0.91,110.80K,2.22%,AIICO,,
2015-11-05,0.9,0.9,0.9,0.9,441.96K,3.45%,AIICO,,
2015-11-04,0.87,0.88,0.88,0.87,1.56M,-3.33%,AIICO,,
2015-11-03,0.9,0.86,0.91,0.86,1.59M,1.12%,AIICO,,
2015-11-02,0.89,0.89,0.89,0.89,397.40K,2.30%,AIICO,,
2015-10-30,0.87,0.89,0.89,0.87,103.00K,2.35%,AIICO,,
2015-10-29,0.85,0.83,0.85,0.83,244.67K,0.00%,AIICO,,
2015-10-28,0.85,0.85,0.85,0.85,14.50K,0.00%,AIICO,,
2015-10-27,0.85,0.86,0.86,0.85,578.86K,-4.49%,AIICO,,
2015-10-26,0.89,0.89,0.89,0.85,35.33K,3.49%,AIICO,,
2015-10-23,0.86,0.84,0.9,0.84,638.84K,0.00%,AIICO,,
2015-10-22,0.86,0.86,0.86,0.86,562.35K,-2.27%,AIICO,,
2015-10-21,0.88,0.88,0.88,0.88,404.41K,-1.12%,AIICO,,
2015-10-20,0.89,0.85,0.89,0.85,1.11M,1.14%,AIICO,,
2015-10-19,0.88,0.86,0.88,0.86,827.06K,-2.22%,AIICO,,
2015-10-16,0.9,0.86,0.9,0.86,383.53K,4.65%,AIICO,,
2015-10-15,0.86,0.86,0.86,0.86,879.96K,-4.44%,AIICO,,
2015-10-14,0.9,0.87,0.9,0.87,4.60M,1.12%,AIICO,,
2015-10-13,0.89,0.88,0.9,0.88,1.21M,-1.11%,AIICO,,
2015-10-12,0.9,0.92,0.92,0.9,559.51K,1.12%,AIICO,,
2015-10-09,0.89,0.89,0.89,0.89,450.00K,4.71%,AIICO,,
2015-10-08,0.85,0.85,0.85,0.85,1.52M,-2.30%,AIICO,,
2015-10-07,0.87,0.89,0.89,0.84,1.22M,0.00%,AIICO,,
2015-10-06,0.87,0.93,0.93,0.87,671.13K,-2.25%,AIICO,,
2015-10-05,0.89,0.89,0.89,0.89,362.92K,1.14%,AIICO,,
2015-10-02,0.88,0.91,0.91,0.88,1.93M,1.15%,AIICO,,
2015-09-30,0.87,0.87,0.87,0.87,639.54K,-2.25%,AIICO,,
2015-09-29,0.89,0.89,0.89,0.89,394.36K,-4.30%,AIICO,,
2015-09-28,0.93,0.92,0.94,0.89,1.64M,3.33%,AIICO,,
2015-09-23,0.9,0.9,0.9,0.9,209.86K,0.00%,AIICO,,
2015-09-22,0.9,0.9,0.9,0.9,653.58K,0.00%,AIICO,,
2015-09-21,0.9,0.9,0.9,0.9,460.09K,-4.26%,AIICO,,
2015-09-18,0.94,0.94,0.94,0.94,604.70K,4.44%,AIICO,,
2015-09-17,0.9,0.9,0.9,0.9,1.92M,-3.23%,AIICO,,
2015-09-16,0.93,0.9,0.93,0.89,641.88K,4.49%,AIICO,,
2015-09-15,0.89,0.84,0.89,0.84,902.69K,4.71%,AIICO,,
2015-09-14,0.85,0.85,0.85,0.85,528.10K,4.94%,AIICO,,
2015-09-11,0.81,0.81,0.81,0.81,235.77K,1.25%,AIICO,,
2015-09-10,0.8,0.81,0.81,0.8,48.82K,0.00%,AIICO,,
2015-09-09,0.8,0.8,0.8,0.8,1.06M,-1.23%,AIICO,,
2015-09-08,0.81,0.81,0.81,0.81,1.26M,0.00%,AIICO,,
2015-09-07,0.81,0.88,0.88,0.81,534.68K,-3.57%,AIICO,,
2015-09-04,0.84,0.84,0.84,0.84,3.11M,5.00%,AIICO,,
2015-09-03,0.8,0.8,0.8,0.8,358.96K,-1.23%,AIICO,,
2015-09-02,0.81,0.81,0.81,0.81,247.09K,0.00%,AIICO,,
2015-09-01,0.81,0.81,0.81,0.81,1.08M,1.25%,AIICO,,
2015-08-31,0.8,0.85,0.85,0.8,1.90M,-1.23%,AIICO,,
2015-08-28,0.81,0.81,0.81,0.81,215.15K,3.85%,AIICO,,
2015-08-27,0.78,0.79,0.79,0.78,863.61K,-2.50%,AIICO,,
2015-08-26,0.8,0.81,0.81,0.8,1.31M,-1.23%,AIICO,,
2015-08-25,0.81,0.79,0.81,0.79,307.37K,0.00%,AIICO,,
2015-08-24,0.81,0.81,0.83,0.81,929.82K,-3.57%,AIICO,,
2015-08-21,0.84,0.84,0.84,0.84,693.47K,-3.45%,AIICO,,
2015-08-20,0.87,0.87,0.87,0.87,5.28M,4.82%,AIICO,,
2015-08-19,0.83,0.83,0.83,0.83,245.49K,-1.19%,AIICO,,
2015-08-18,0.84,0.84,0.84,0.84,406.47K,-1.18%,AIICO,,
2015-08-17,0.85,0.85,0.86,0.85,1.49M,-4.49%,AIICO,,
2015-08-14,0.89,0.85,0.89,0.89,12.60M,7.23%,AIICO,,
2015-08-13,0.83,0.83,0.83,0.83,468.58K,-1.19%,AIICO,,
2015-08-12,0.84,0.84,0.84,0.84,436.77K,-1.18%,AIICO,,
2015-08-11,0.85,0.83,0.86,0.83,940.26K,3.66%,AIICO,,
2015-08-10,0.82,0.82,0.82,0.82,511.01K,-4.65%,AIICO,,
2015-08-07,0.86,0.83,0.86,0.83,1.42M,4.88%,AIICO,,
2015-08-06,0.82,0.81,0.82,0.81,1.93M,0.00%,AIICO,,
2015-08-05,0.82,0.83,0.85,0.82,18.21M,-1.20%,AIICO,,
2015-08-04,0.83,0.83,0.83,0.83,1.66M,-1.19%,AIICO,,
2015-08-03,0.84,0.84,0.84,0.84,248.98K,1.20%,AIICO,,
2015-07-31,0.83,0.83,0.83,0.83,1.52M,-4.60%,AIICO,,
2015-07-30,0.87,0.9,0.9,0.87,3.88M,-4.40%,AIICO,,
2015-07-29,0.91,0.92,0.92,0.9,153.95K,2.25%,AIICO,,
2015-07-28,0.89,0.9,0.91,0.89,9.60M,-1.11%,AIICO,,
2015-07-27,0.9,0.9,0.9,0.9,349.01K,0.00%,AIICO,,
2015-07-24,0.9,0.91,0.91,0.9,2.03M,-2.17%,AIICO,,
2015-07-23,0.92,0.91,0.92,0.9,2.32M,-2.13%,AIICO,,
2015-07-22,0.94,0.95,0.95,0.93,5.47M,-3.09%,AIICO,,
2015-07-21,0.97,0.95,0.97,0.95,4.30M,2.11%,AIICO,,
2015-07-16,0.95,0.95,0.95,0.95,475.73K,-1.04%,AIICO,,
2015-07-15,0.96,0.95,0.98,0.95,6.23M,1.05%,AIICO,,
2015-07-14,0.95,0.95,0.95,0.95,5.46M,0.00%,AIICO,,
2015-07-13,0.95,0.96,0.96,0.95,2.69M,0.00%,AIICO,,
2015-07-10,0.95,0.95,0.96,0.95,535.05K,0.00%,AIICO,,
2015-07-09,0.95,0.95,0.96,0.95,602.87K,0.00%,AIICO,,
2015-07-08,0.95,0.93,0.96,0.93,3.98M,-1.04%,AIICO,,
2015-07-07,0.96,0.96,0.97,0.96,651.23K,1.05%,AIICO,,
2015-07-06,0.95,0.95,0.95,0.93,3.05M,0.00%,AIICO,,
2015-07-03,0.95,0.95,0.95,0.95,940.00K,1.06%,AIICO,,
2015-07-02,0.94,0.95,0.95,0.94,10.03M,2.17%,AIICO,,
2015-07-01,0.92,0.92,0.92,0.92,1.32M,-2.13%,AIICO,,
2015-06-30,0.94,0.93,0.95,0.92,2.27M,-1.05%,AIICO,,
2015-06-29,0.95,0.93,0.97,0.93,1.11M,-2.06%,AIICO,,
2015-06-26,0.97,0.95,0.97,0.95,1.87M,1.04%,AIICO,,
2015-06-25,0.96,0.95,0.99,0.95,2.19M,-1.03%,AIICO,,
2015-06-24,0.97,0.95,1.0,0.94,17.97M,-1.02%,AIICO,,
2015-06-23,0.98,0.96,0.98,0.96,418.11K,2.08%,AIICO,,
2015-06-22,0.96,0.9,0.96,0.9,5.12M,0.00%,AIICO,,
2015-06-19,0.96,0.93,0.96,0.93,103.89K,4.35%,AIICO,,
2015-06-18,0.92,0.92,0.95,0.92,1.91M,1.10%,AIICO,,
2015-06-17,0.91,0.93,0.93,0.91,1.96M,-4.21%,AIICO,,
2015-06-16,0.95,0.94,0.95,0.94,924.89K,0.00%,AIICO,,
2015-06-15,0.95,0.95,0.95,0.95,578.30K,1.06%,AIICO,,
2015-06-12,0.94,0.95,0.95,0.94,872.47K,-1.05%,AIICO,,
2015-06-11,0.95,0.95,0.95,0.92,2.05M,0.00%,AIICO,,
2015-06-10,0.95,0.95,0.95,0.95,251.81K,0.00%,AIICO,,
2015-06-09,0.95,0.95,0.95,0.95,974.38K,-5.00%,AIICO,,
2015-06-08,1.0,1.0,1.0,0.99,249.88K,0.00%,AIICO,,
2015-06-05,1.0,1.0,1.0,1.0,1.85M,0.00%,AIICO,,
2015-06-04,1.0,1.0,1.0,0.98,3.56M,0.00%,AIICO,,
2015-06-03,1.0,0.98,1.0,0.98,2.16M,0.00%,AIICO,,
2015-06-02,1.0,1.0,1.0,1.0,1.86M,0.00%,AIICO,,
2015-06-01,1.0,1.0,1.0,1.0,4.85M,0.00%,AIICO,,
2015-05-28,1.0,1.0,1.0,1.0,2.44M,0.00%,AIICO,,
2015-05-27,1.0,1.0,1.0,1.0,521.08K,0.00%,AIICO,,
2015-05-26,1.0,0.97,1.0,0.97,662.57K,-0.99%,AIICO,,
2015-05-25,1.01,1.0,1.01,1.0,2.66M,1.00%,AIICO,,
2015-05-22,1.0,1.0,1.0,1.0,3.73M,0.00%,AIICO,,
2015-05-21,1.0,1.01,1.01,1.0,1.89M,0.00%,AIICO,,
2015-05-20,1.0,1.0,1.01,1.0,4.35M,-0.99%,AIICO,,
2015-05-19,1.01,1.01,1.02,1.01,770.77K,0.00%,AIICO,,
2015-05-18,1.01,1.0,1.01,1.0,3.93M,1.00%,AIICO,,
2015-05-15,1.0,1.0,1.0,1.0,1.10M,-0.99%,AIICO,,
2015-05-14,1.01,1.0,1.01,1.0,6.29M,1.00%,AIICO,,
2015-05-13,1.0,1.0,1.01,1.0,3.26M,0.00%,AIICO,,
2015-05-12,1.0,1.03,1.03,1.0,883.23K,-0.99%,AIICO,,
2015-05-11,1.01,1.04,1.04,1.0,1.70M,-2.88%,AIICO,,
2015-05-08,1.04,1.05,1.05,1.04,836.93K,-4.59%,AIICO,,
2015-05-07,1.09,1.06,1.09,1.02,6.58M,2.83%,AIICO,,
2015-05-06,1.06,1.06,1.08,1.06,7.78M,2.91%,AIICO,,
2015-05-05,1.03,1.03,1.05,1.0,6.69M,-1.90%,AIICO,,
2015-05-04,1.05,1.0,1.05,0.98,10.25M,2.94%,AIICO,,
2015-04-30,1.02,1.07,1.02,1.02,1.22M,-2.86%,AIICO,,
2015-04-29,1.05,1.09,1.07,1.04,13.84M,-7.89%,AIICO,,
2015-04-28,1.14,1.2,1.24,1.14,8.28M,-4.20%,AIICO,,
2015-04-27,1.19,1.18,1.19,1.18,2.19M,4.39%,AIICO,,
2015-04-24,1.14,1.09,1.14,1.06,5.89M,4.59%,AIICO,,
2015-04-23,1.09,1.04,1.09,1.01,5.38M,0.00%,AIICO,,
2015-04-22,1.09,1.02,1.1,1.01,3.26M,3.81%,AIICO,,
2015-04-21,1.05,1.09,1.09,1.01,2.70M,0.96%,AIICO,,
2015-04-20,1.04,1.04,1.09,1.04,1.41M,-4.59%,AIICO,,
2015-04-17,1.09,1.09,1.1,1.09,2.64M,-4.39%,AIICO,,
2015-04-16,1.14,1.09,1.14,1.04,9.65M,9.62%,AIICO,,
2015-04-15,1.04,1.0,1.05,1.0,1.31M,4.00%,AIICO,,
2015-04-14,1.0,1.03,1.03,0.98,1.30M,-2.91%,AIICO,,
2015-04-13,1.03,1.0,1.03,1.0,3.24M,3.00%,AIICO,,
2015-04-10,1.0,1.0,1.01,1.0,2.31M,-1.96%,AIICO,,
2015-04-09,1.02,0.98,1.02,0.98,1.72M,4.08%,AIICO,,
2015-04-08,0.98,0.94,0.98,0.94,3.15M,0.00%,AIICO,,
2015-04-07,0.98,1.0,1.0,0.97,9.80M,-3.92%,AIICO,,
2015-04-02,1.02,0.98,1.02,0.98,2.62M,8.51%,AIICO,,
2015-04-01,0.94,0.9,0.94,0.9,1.39M,4.44%,AIICO,,
2015-03-31,0.9,0.9,0.9,0.9,3.21M,-1.10%,AIICO,,
2015-03-30,0.91,0.9,0.91,0.89,112.41K,4.60%,AIICO,,
2015-03-27,0.87,0.87,0.88,0.87,535.50K,-3.33%,AIICO,,
2015-03-26,0.9,0.9,0.9,0.9,3.15M,0.00%,AIICO,,
2015-03-25,0.9,0.91,0.91,0.89,1.06M,0.00%,AIICO,,
2015-03-24,0.9,0.87,0.9,0.87,620.85K,2.27%,AIICO,,
2015-03-23,0.88,0.91,0.91,0.87,381.99K,-2.22%,AIICO,,
2015-03-20,0.9,0.83,0.9,0.83,3.65M,3.45%,AIICO,,
2015-03-19,0.87,0.9,0.9,0.87,998.50K,-1.14%,AIICO,,
2015-03-18,0.88,0.88,0.88,0.88,1.40M,0.00%,AIICO,,
2015-03-17,0.88,0.9,0.9,0.88,1.66M,-3.30%,AIICO,,
2015-03-16,0.91,0.88,0.91,0.87,5.02M,4.60%,AIICO,,
2015-03-13,0.87,0.9,0.9,0.87,3.80M,-3.33%,AIICO,,
2015-03-12,0.9,0.9,0.93,0.88,7.80M,-1.10%,AIICO,,
2015-03-11,0.91,0.95,0.93,0.91,5.25M,-4.21%,AIICO,,
2015-03-10,0.95,0.91,0.95,0.94,3.46M,6.74%,AIICO,,
2015-03-09,0.89,0.85,0.89,0.85,8.51M,4.71%,AIICO,,
2015-03-06,0.85,0.85,0.86,0.84,6.18M,0.00%,AIICO,,
2015-03-05,0.85,0.86,0.86,0.83,4.78M,3.66%,AIICO,,
2015-03-04,0.82,0.8,0.82,0.8,3.73M,3.80%,AIICO,,
2015-03-03,0.79,0.76,0.79,0.77,8.71M,3.95%,AIICO,,
2015-03-02,0.76,0.77,0.78,0.76,761.96K,1.33%,AIICO,,
2015-02-27,0.75,0.77,0.75,0.75,1.82M,1.35%,AIICO,,
2015-02-26,0.74,0.72,0.74,0.72,1.75M,1.37%,AIICO,,
2015-02-25,0.73,0.74,0.74,0.72,936.43K,-1.35%,AIICO,,
2015-02-24,0.74,0.72,0.74,0.72,1.13M,0.00%,AIICO,,
2015-02-23,0.74,0.77,0.74,0.74,522.16K,0.00%,AIICO,,
2015-02-20,0.74,0.74,0.74,0.71,1.14M,4.23%,AIICO,,
2015-02-19,0.71,0.74,0.75,0.71,1.02M,-4.05%,AIICO,,
2015-02-18,0.74,0.77,0.75,0.74,2.58M,0.00%,AIICO,,
2015-02-17,0.74,0.72,0.75,0.72,2.85M,2.78%,AIICO,,
2015-02-16,0.72,0.73,0.73,0.72,2.89M,-4.00%,AIICO,,
2015-02-13,0.75,0.74,0.75,0.74,4.58M,-1.32%,AIICO,,
2015-02-12,0.76,0.77,0.77,0.76,7.41M,-5.00%,AIICO,,
